epoch,train_total,train_ce,train_ce_weighted,train_lovasz,train_dice,train_dice_weighted,val_total,val_ce,val_ce_weighted,val_lovasz,val_dice,val_dice_weighted,val_miou,train_grad_norm_main,train_grad_norm_decoder,train_scaler_scale,train_conf_mean,val_conf_mean,train_valid_ratio,val_valid_ratio,train_pred_conf_mean,val_pred_conf_mean,train_pred_entropy,val_pred_entropy,train_logit_margin,val_logit_margin,train_inject_cos_sim,val_inject_cos_sim,train_inject_gate,val_inject_gate,train_inject_delta_norm,val_inject_delta_norm,train_head_delta_norm,val_head_delta_norm,train_inject_gate_s0,train_inject_gate_s1,train_inject_gate_s2,train_inject_gate_s3,val_inject_gate_s0,val_inject_gate_s1,val_inject_gate_s2,val_inject_gate_s3,train_inject_cos_s0,train_inject_cos_s1,train_inject_cos_s2,train_inject_cos_s3,val_inject_cos_s0,val_inject_cos_s1,val_inject_cos_s2,val_inject_cos_s3,val_iou_road,val_iou_sidewalk,val_iou_building,val_iou_wall,val_iou_fence,val_iou_pole,val_iou_light,val_iou_sign,val_iou_vegetation,val_iou_terrain,val_iou_sky,val_iou_person,val_iou_rider,val_iou_car,val_iou_truck,val_iou_bus,val_iou_train,val_iou_motorcycle,val_iou_bicycle
21,4.513104008436203,0.4068397778365761,1.6313393150642514,0.3694408349320292,0.8122434652596712,0.8809845486283302,4.882583694504987,0.5071191104321644,1.7830756291967307,0.42472548981018254,0.8256380063266002,0.8917069460077239,0.6309280395507812,0.6618627919256688,2.2667428034543993,2048.0,0.52236740230117,0.560693472917444,0.7827542114257813,0.809810845135468,0.6982620380073786,0.6866987581029901,0.4362184419669211,0.4479526272548243,0.6239282900467515,0.6071078692163739,0.8097985681146384,0.8057931050511417,0.05207151488168165,0.05218461807817221,0.2813779949615441,0.2938732040802761,3.988968849927187,3.9885122494157312,0.0527494221739471,0.05244991300627589,0.051810379466041924,0.05127634488046169,0.052912142127752304,0.0526060126721859,0.05188685655593872,0.051333460956811905,0.959015700854361,0.8443702898919583,0.6273363912478089,0.8084718904644251,0.955393654225495,0.8436032532177535,0.6131167847828325,0.8110587279784855,0.9518723487854004,0.7990089654922485,0.881462574005127,0.6117485761642456,0.49325311183929443,0.6169289350509644,0.641731321811676,0.6325803995132446,0.8927789926528931,0.5476136803627014,0.9746174812316895,0.642884373664856,0.15454241633415222,0.8818405270576477,0.6337986588478088,0.39750516414642334,0.629664421081543,0.23961661756038666,0.36418405175209045
22,4.492077620327473,0.4025346908252686,1.6242985727265478,0.3649740163423121,0.8099939057976008,0.8785064591094851,4.849425746889537,0.49661533828145765,1.770774805487083,0.41827736684841477,0.8228764296165241,0.8895987759670013,0.6326407790184021,0.6263059243932366,2.1469346152246,2048.0,0.52236740230117,0.5500131548368579,0.7827542114257813,0.8118722098214286,0.7002519454434514,0.6922971562211737,0.4344466850347817,0.4421935673124097,0.6265453810803592,0.6152411028375766,0.8088126950804144,0.8033319982181629,0.052306003221310675,0.05243158899247646,0.2871985720321157,0.27139477233279197,3.9795965392887593,3.9742063777200105,0.05312792914919555,0.05275523134507239,0.05193309558555484,0.051407756805419924,0.05327639728784561,0.05293801426887512,0.052020683884620667,0.05149126052856445,0.9573569642752409,0.8436123581975699,0.6264893724024296,0.8077920854464173,0.9618425307602718,0.8480077443158098,0.6095734574818259,0.7939042603147441,0.9569635391235352,0.8144019246101379,0.8844761848449707,0.6128095388412476,0.4939709007740021,0.6163447499275208,0.6770407557487488,0.6335548162460327,0.8908478617668152,0.5344247817993164,0.9761252403259277,0.6297473311424255,0.09922223538160324,0.8763474225997925,0.7209515571594238,0.34563711285591125,0.6480546593666077,0.1793174147605896,0.42993736267089844
23,4.474922329485416,0.39996386458165945,1.6189480466395616,0.3609013207536191,0.8076638970524073,0.8761249156668782,4.869538737048069,0.4953333474145147,1.7763644340883922,0.4258960130546481,0.8287657481696218,0.890913851742674,0.6158393621444702,0.5833398161455989,2.0384529146552084,2048.0,0.52236740230117,0.5650257350408973,0.7827542114257813,0.8044078808112685,0.7017561761289834,0.6958386830508415,0.43287603452801704,0.4380011198115466,0.6283802870847285,0.6195215799391564,0.8069621460512281,0.8049224480399357,0.052539220941253004,0.05265187565237284,0.29176857372065135,0.3138487913141844,3.970857845842838,3.965411355930009,0.053492790460586546,0.05309310749173164,0.05205556184053421,0.05151542397215962,0.05367818474769592,0.05326107516884804,0.05210702121257782,0.05156122148036957,0.9560042503848671,0.8392911568656564,0.6262607583403588,0.8062924186140299,0.9492096351872524,0.8374074299640843,0.6189878566805365,0.8140848703278697,0.9557386636734009,0.8099958300590515,0.8827835917472839,0.6091529130935669,0.512782871723175,0.6181488633155823,0.6817662119865417,0.624220073223114,0.8956199884414673,0.5488423109054565,0.9751120805740356,0.6570093035697937,0.14458802342414856,0.8739205002784729,0.6397800445556641,0.20179221034049988,0.5690985918045044,0.21048448979854584,0.2901112139225006
24,4.458790585100651,0.39729958183132114,1.6143119155988097,0.35629695407114925,0.8065002931281924,0.8738697982951998,4.8561609073225505,0.4980284929128703,1.7726005604995296,0.4226593133337392,0.8254016325097954,0.88830047420093,0.6304861903190613,0.5540788984671235,1.9649584005773066,3906.56,0.52236740230117,0.5542304804686256,0.7827542114257813,0.7984101995458743,0.7034440695866943,0.6909328194087362,0.43135741429403424,0.44422556313094247,0.6305982065200806,0.6145171969394966,0.8051232974790037,0.8067249637372388,0.052755703914444896,0.052879028022289276,0.2952172589939174,0.2998855223021981,3.963625678122044,3.9617796496217474,0.05380099389702082,0.05341022769920528,0.05217409500852227,0.05163749905303121,0.053989700973033905,0.05355626717209816,0.05223994329571724,0.0517302006483078,0.9549002634733915,0.8390023356676102,0.6224618221819401,0.8041287685930729,0.953528383682514,0.8453924372572029,0.6279762673554162,0.800002766653822,0.9599241018295288,0.8210203051567078,0.8812888264656067,0.62632155418396,0.49544358253479004,0.6093380451202393,0.6675074696540833,0.6224791407585144,0.8974031805992126,0.5433333516120911,0.9761767983436584,0.629496693611145,0.07187925279140472,0.881050705909729,0.5971104502677917,0.36331841349601746,0.7138128280639648,0.2224976271390915,0.39983466267585754
25,4.444438788294792,0.3951498559582978,1.6097214989364148,0.35290280188433826,0.804919626750052,0.8720929938182235,4.849154798855335,0.5018471044859862,1.7730148039721503,0.41780001853633986,0.8175352557832971,0.8853251798986801,0.6314873695373535,0.5329312123730778,1.8396275644004345,4096.0,0.52236740230117,0.5659872080415047,0.7827542114257813,0.804997185768165,0.703912659958005,0.6951116665537134,0.43115023579448464,0.4381151806397978,0.6311535987816751,0.618639722686683,0.8046007607877255,0.8020858196495789,0.05299156075110659,0.053086490370333195,0.2968521204470471,0.29404125833441874,3.9568428526818753,3.9492766927615763,0.05416307575069368,0.053716318299993876,0.05232338494621217,0.051763464007526634,0.0543118491768837,0.05384891852736473,0.05239790678024292,0.05178728699684143,0.9544111980497837,0.8379285874217749,0.6246206866949797,0.8014425709843636,0.9552426445366714,0.8353473464843675,0.6159063730333826,0.8018469145438941,0.9557786583900452,0.8151881694793701,0.8867881298065186,0.5790159106254578,0.47536197304725647,0.6233420968055725,0.6775547862052917,0.6468106508255005,0.8932145237922668,0.5384906530380249,0.9762625694274902,0.6362255811691284,0.11436262726783752,0.8745640516281128,0.6810601949691772,0.3834694027900696,0.6827748417854309,0.18626368045806885,0.371732622385025
26,4.428562251925468,0.39155532943084836,1.6047540095821022,0.34901509759016336,0.802288595661521,0.8700391383469105,4.909139409441079,0.5059617135325088,1.7996153869652396,0.422368734781378,0.8247168849548095,0.8875399008760312,0.6207014918327332,0.5185407663509249,1.7674390801787376,4096.0,0.52236740230117,0.503346912250877,0.7827542114257813,0.7927029614378078,0.7061309721693396,0.6969155769042781,0.42881861777976155,0.43790830613063475,0.6339068917185068,0.621458786975574,0.8029371738433838,0.8002487022815079,0.0532004515780136,0.053318834863603115,0.3049329094604485,0.304323500590323,3.948635647445917,3.943854712500361,0.05448098209686578,0.0540064824745059,0.05246020232327282,0.0518541394174099,0.05465644225478172,0.054160986095666885,0.05253593623638153,0.05192197486758232,0.9519747643917799,0.8377713904157281,0.6233235224708915,0.7986790180951356,0.9521009414066822,0.8400630152284219,0.6088028962682621,0.8000279562226658,0.954818606376648,0.8116523027420044,0.8785276412963867,0.601840078830719,0.486844003200531,0.6180706024169922,0.7045885920524597,0.6477411389350891,0.8933609127998352,0.5457245111465454,0.9757559895515442,0.6315996050834656,0.13364751636981964,0.8768268823623657,0.48540011048316956,0.36330336332321167,0.5897749662399292,0.24503077566623688,0.3488208055496216
27,4.41635959520936,0.3896215259842575,1.6013409157842398,0.3454118873924017,0.8004886481165886,0.8682658724114298,4.881001362659661,0.5057512151783911,1.7880760124457882,0.41888241315710134,0.8219253595533043,0.885966925051412,0.6249025464057922,0.487676820717752,1.7141105344891547,4096.0,0.52236740230117,0.5605738936680291,0.7827542114257813,0.8074999278402094,0.7068469915539026,0.6944275994606206,0.42817230595275757,0.44263922081792295,0.6348644447512924,0.6212365649310239,0.8012039537122473,0.7982171977608662,0.05342198475729674,0.053524075075984,0.3028012821699518,0.31790295514358247,3.943729286491871,3.9366652155157382,0.05478628667071462,0.05432007440365851,0.05260469555854797,0.05197688239626586,0.05494432523846626,0.05447640269994736,0.05265360698103905,0.05202196538448334,0.9526118690893054,0.8369431210681796,0.6199895198456943,0.79527130484581,0.9478555239480118,0.8431046213128884,0.6083237246926783,0.7935849210898864,0.9556220173835754,0.8109055161476135,0.8782283663749695,0.6035394668579102,0.4934479594230652,0.6149124503135681,0.7037979960441589,0.640049397945404,0.8946627378463745,0.553941011428833,0.9762284159660339,0.6285157203674316,0.1611948013305664,0.8730795979499817,0.6165723204612732,0.205898717045784,0.6090604066848755,0.26614367961883545,0.3873465061187744
28,4.401529732495546,0.386770167928189,1.5970254710689187,0.3412133000791073,0.7988174327835441,0.866265488229692,4.899229675090959,0.5105922989950978,1.7954974691268846,0.42323846674611415,0.8219348287641122,0.8849962823496663,0.6157417297363281,0.47406353149563074,1.6218100698292255,4096.0,0.52236740230117,0.5258092678202491,0.7827542114257813,0.8020644916102216,0.7080327255278825,0.6920155573067407,0.42710859786719085,0.444442831970788,0.6364249874837696,0.6165594996636724,0.7994638281315565,0.8003810694432024,0.053643587443511935,0.05376086384057999,0.3109235836706229,0.30349828841436266,3.937334381788969,3.9318715956410752,0.05511609565466642,0.05464492347091436,0.05271140958182514,0.052101921066641806,0.05526889115571976,0.05481966212391853,0.052790217101573944,0.05216468498110771,0.9500391444191336,0.8353683115169406,0.621379693634808,0.7910681629553438,0.9523357778347185,0.8378648225016194,0.617807822568076,0.7935158548683956,0.9527358412742615,0.8057200908660889,0.879591703414917,0.6036322712898254,0.48519498109817505,0.6077302098274231,0.6756587624549866,0.6434313058853149,0.8978597521781921,0.5492118000984192,0.9770697355270386,0.6355321407318115,0.07180169224739075,0.8850955367088318,0.4980201721191406,0.19908304512500763,0.600745677947998,0.3244060277938843,0.40657249093055725
29,4.388493758291006,0.38449010202661155,1.5934193199127913,0.3370695649739355,0.7969924552738666,0.8645855567976832,4.886806885597154,0.508772450714863,1.7910747045073017,0.4202348143596367,0.8215573391890878,0.8844226604612003,0.6260417103767395,0.44775617759674785,1.5575608399510383,7813.12,0.52236740230117,0.5599345428859953,0.7827542114257813,0.807063361106835,0.7092807210981846,0.6968823254402048,0.4259323464147747,0.43839601225453645,0.6379751897603273,0.6205732277755079,0.7993030980089679,0.79870557906152,0.05386594922980294,0.05395436845719814,0.3110700805307382,0.2953176432476563,3.934213942885399,3.929070606607522,0.055424915328621864,0.0549687572568655,0.052853193012997506,0.05221693132072687,0.055546071380376816,0.0550953634083271,0.052900150418281555,0.0522758886218071,0.9500183033570647,0.8352601486817002,0.62238873263821,0.7895452073588968,0.9548445448205976,0.8356199919296603,0.6230619883008779,0.781295791194944,0.9572349190711975,0.8180740475654602,0.8807644248008728,0.5960495471954346,0.46143701672554016,0.6043438911437988,0.7082931995391846,0.6515882611274719,0.8967194557189941,0.5539638996124268,0.9769335985183716,0.6198669672012329,0.08161664009094238,0.8833795785903931,0.5632036924362183,0.2678012251853943,0.6223708987236023,0.3206734359264374,0.4304775893688202
30,4.378840300291777,0.382927165068686,1.5908094987645744,0.3342316353227943,0.7954817802086472,0.8629896707832814,4.876344389516144,0.5051311584088602,1.7864673443028491,0.41899368064156894,0.8243175347156713,0.8844160116071185,0.635211706161499,0.434037908539176,1.452158356308937,8192.0,0.52236740230117,0.497940865349887,0.7827542114257813,0.8130381917718597,0.7100930098816752,0.6946145023031188,0.4250949937850237,0.4405230707282503,0.6390010933950543,0.6177248526089297,0.7974190151505173,0.7965930653139582,0.054068665199447426,0.05418189335614443,0.3123661214702588,0.3186334402596037,3.9305222325026987,3.932568706902377,0.05572121282108128,0.05525706781074405,0.052971610752865675,0.052324769413098694,0.05590939149260521,0.05540874972939491,0.053018826991319656,0.052390605211257935,0.9495536300539971,0.8331402542069555,0.6214146840572358,0.7855674922838807,0.9475032695995763,0.8452521446596812,0.6178027468508688,0.7758141001457064,0.9545918107032776,0.8128342032432556,0.8834590911865234,0.6121684908866882,0.4912062883377075,0.6227185726165771,0.7000125646591187,0.6451555490493774,0.8969049453735352,0.5525604486465454,0.9772347211837769,0.628860354423523,0.14825007319450378,0.8863840103149414,0.5780380964279175,0.3234717845916748,0.6157416701316833,0.3303912281990051,0.40903836488723755
31,4.367259311228991,0.38139803661964833,1.5875422168150544,0.3308429725188762,0.7933806907385588,0.8613319072872401,4.902104959112083,0.5115751115412548,1.7995106636597018,0.4195498263307393,0.8226006445039082,0.8835338089853672,0.6210019588470459,0.40959851451218127,1.4394031922519206,8192.0,0.52236740230117,0.5603735975811047,0.7827542114257813,0.8094308035714286,0.7106709410995244,0.6972050220508293,0.4245367028750479,0.43725997260932264,0.6397365838289261,0.6218730986411936,0.796992947962135,0.7984427723281196,0.05428868695627898,0.05438298173248768,0.3184210612335998,0.31685399046716534,3.9267543648183345,3.9171123733661446,0.056066995123401284,0.055563021916896105,0.05308749348856509,0.05243723729625344,0.056186478585004807,0.055703580379486084,0.05314845219254494,0.052493415772914886,0.9476212456449866,0.8328139068558812,0.6209319112822413,0.7866047280654311,0.9481442244769317,0.8341206643968967,0.621549949783997,0.7899562506546528,0.954691469669342,0.8107188940048218,0.8783977627754211,0.5754220485687256,0.4721654951572418,0.61677485704422,0.6895478963851929,0.6300114989280701,0.8955473303794861,0.5382218956947327,0.9765438437461853,0.6398695707321167,0.15085837244987488,0.8852073550224304,0.54961758852005,0.2112395167350769,0.5772411227226257,0.35781556367874146,0.389146089553833
32,4.3575287128984925,0.3795462209172547,1.584768393561244,0.3280341718811542,0.7924617067351938,0.8599577505886554,4.8959831950699755,0.5156469148368084,1.7978769772745706,0.4182853535771957,0.8201434926446436,0.8819438889989712,0.6170655488967896,0.40009423688054085,1.3410062947869301,8192.0,0.52236740230117,0.5498657480175859,0.7827542114257813,0.8130490157404556,0.7117949829250574,0.6949737475717009,0.4233907840587199,0.4405248684836139,0.6411074006184936,0.6195172619056232,0.7956713122921064,0.7986163823255177,0.05447586920810863,0.05456123407930136,0.32020273302487623,0.3207670716031159,3.9225741869211195,3.9222555172267217,0.05631543775089085,0.055842627249658106,0.05320400534197688,0.052541406489908696,0.05643735080957413,0.05596907064318657,0.05324501171708107,0.05259350314736366,0.9470029447972774,0.8307771328464151,0.6186697312258184,0.7862354402989149,0.9467274272089521,0.8406643920344085,0.6226606329379998,0.7844130771207105,0.9553508758544922,0.811211109161377,0.873843789100647,0.6173693537712097,0.4658903479576111,0.610274612903595,0.7040939331054688,0.6295482516288757,0.8939133882522583,0.5428168773651123,0.977576732635498,0.6316539645195007,0.11942819505929947,0.8840368390083313,0.4080483913421631,0.2587117850780487,0.6015165448188782,0.3425753712654114,0.39638495445251465
33,4.347526655495167,0.37820392560213806,1.5822671829909085,0.324741666810587,0.7898311082646251,0.8582506207749248,4.878364073819127,0.5082870864222202,1.7896197905094164,0.4186313376197674,0.8180282221639098,0.8804931576028833,0.6253425478935242,0.3813458502665162,1.2978344614803792,8192.0,0.52236740230117,0.5925720700342667,0.7827542114257813,0.8145800059652094,0.712508641667664,0.6986143685914026,0.4226677410490811,0.43551503988028745,0.6420243256725371,0.6235261861913897,0.7953722036769614,0.7936215766618404,0.05466254314174876,0.05475814640522003,0.324213932939181,0.3270057876757283,3.9193729355931284,3.9133395162122,0.05658050381578505,0.05611730589531362,0.053311746157705786,0.05264061669819057,0.05671399459242821,0.05625402182340622,0.053377822041511536,0.052686747163534164,0.9457152931764722,0.8316458891332149,0.6196368217281997,0.7844908106699586,0.9448130182151137,0.8372967379727387,0.6102719102880637,0.7821046401714457,0.9540673494338989,0.8064490556716919,0.8836118578910828,0.5894977450370789,0.46846750378608704,0.6110960841178894,0.6970071792602539,0.6342667937278748,0.8971506953239441,0.5462132692337036,0.9777799844741821,0.5902989506721497,0.09562386572360992,0.8856668472290039,0.45340460538864136,0.39892008900642395,0.7176255583763123,0.26886287331581116,0.40549877285957336
34,4.339209990948438,0.37677364718168976,1.5802482978627086,0.32202383150346575,0.7879011138528585,0.8566895589604974,4.892307867557545,0.506222066841102,1.796167345322999,0.4182174692453422,0.8198209180326884,0.8817557174290342,0.6276887059211731,0.3834724632650614,1.2497926585376262,15626.24,0.52236740230117,0.5471183413575436,0.7827542114257813,0.8025052676647167,0.7130140499398112,0.6996198776613902,0.42216985911130905,0.43522792144361977,0.6426309980452061,0.624008320382076,0.7936625542398542,0.7915953533916638,0.05484459009952843,0.05493167322129011,0.32546475299680316,0.31952126695982946,3.9159886918962004,3.915420330216732,0.056836127545684574,0.056386409625411034,0.053423544699326156,0.05273227852769196,0.05694938823580742,0.056514449417591095,0.05348610877990723,0.052776746451854706,0.9452815965563058,0.8301765600591898,0.6197159008309245,0.7794761595129966,0.9471871246551645,0.8283184270553401,0.6172240830113735,0.773651778844777,0.9534277319908142,0.807344377040863,0.8782454133033752,0.6060286164283752,0.48912057280540466,0.6209511756896973,0.7062246203422546,0.6322792172431946,0.8965020775794983,0.5476341843605042,0.9769212603569031,0.6128226518630981,0.1102367416024208,0.8865879774093628,0.521071195602417,0.32848262786865234,0.6406762003898621,0.3082207441329956,0.40330812335014343
35,4.330068092644215,0.37554888866841796,1.5779051166772842,0.31917460612021387,0.7852557941898703,0.8550832565501332,4.938253456735846,0.5105265023673109,1.8186899938900483,0.4192234107426235,0.8187335435980059,0.8816500560109839,0.605449378490448,0.3583248995430768,1.1792387929558754,16384.0,0.52236740230117,0.5570060839793952,0.7827542114257813,0.8059376683728449,0.7134758643433452,0.7052037799593263,0.4217776557803154,0.4291551582918966,0.6432820660993457,0.6312050797375552,0.7920748987561091,0.79148579359495,0.05501366865355521,0.0551032368093729,0.32834362665118483,0.3226944233974816,3.9163059283792974,3.9152250847792978,0.05706072924658656,0.056641442654654386,0.053529334608465436,0.05282316810451448,0.057179998606443405,0.05677326023578644,0.053578611463308334,0.05288107693195343,0.9443247821182013,0.8275438467785716,0.6194315957836807,0.7769993703439831,0.9461321927643762,0.8311577117795428,0.6189434979055902,0.7697097719302906,0.9519163370132446,0.8023467659950256,0.8807968497276306,0.573860228061676,0.46958860754966736,0.6139848232269287,0.704717755317688,0.6394562721252441,0.8957412838935852,0.5347821712493896,0.9770396947860718,0.6235710978507996,0.06918825209140778,0.8817206621170044,0.46059921383857727,0.20313024520874023,0.6207380890846252,0.1954217404127121,0.40493813157081604
36,4.322892202883959,0.3740733309276402,1.576320960484445,0.31677344743162394,0.7815761415287852,0.8534768337011337,4.8984390820188475,0.5092548251592467,1.7995674783373115,0.4190016842534389,0.8172691699319286,0.8803024264098388,0.6367512941360474,0.3535615050047636,1.1907845368981362,16384.0,0.52236740230117,0.5448401283307616,0.7827542114257813,0.8123220058497537,0.7140789449587465,0.7023072235396343,0.42113397480919956,0.4325821263155914,0.6439817054197192,0.6284501333835677,0.7910359618999064,0.7923133551817516,0.0551758432155475,0.05524591263383627,0.3326945243058301,0.3394413746066671,3.9140280839800834,3.9189784802826755,0.057282060161232946,0.05688231396488845,0.05362352831289172,0.05291547042317688,0.0573887936770916,0.05698395520448685,0.053662337362766266,0.052948564291000366,0.9428581420332194,0.827546822950244,0.6193322839587927,0.7744065986573696,0.9404509816263696,0.8291551403224174,0.622863624410089,0.7767836743681301,0.9492154121398926,0.796011745929718,0.880142331123352,0.5821453332901001,0.48537394404411316,0.610310971736908,0.7025145292282104,0.6317327618598938,0.8949865102767944,0.5452665090560913,0.9771397113800049,0.6387031078338623,0.1522131860256195,0.8955428600311279,0.63759845495224,0.3196760416030884,0.6885215044021606,0.3051401376724243,0.40603941679000854
37,4.315189759284258,0.3730521796364337,1.5744244461134076,0.31448174743913115,0.779020288810134,0.8518591225892306,4.935286930629185,0.5090296035036078,1.8168705927914586,0.4203411370809442,0.8141664253373452,0.8812046181685819,0.6230037808418274,0.34475487483665346,1.1323483596742152,16384.0,0.52236740230117,0.5593600337361467,0.7827542114257813,0.804744025169335,0.7145835063979029,0.704453675470916,0.42058828288689254,0.43124154393602476,0.644633231908083,0.6317060356363288,0.7894494875986129,0.7876384304515247,0.05532357139047235,0.055398098193109035,0.33650781243119565,0.3374586257429461,3.9150944338738918,3.9109671550431275,0.057491404535248876,0.0570912860147655,0.05370834701694548,0.05300324799492955,0.05759542062878609,0.057202063500881195,0.05375440791249275,0.05304050073027611,0.9415548656880856,0.827199150621891,0.6174794942140579,0.7715644398704171,0.9412196566318644,0.825842218152408,0.6155768296695108,0.7679150173523156,0.9511821866035461,0.7984087467193604,0.8804542422294617,0.5904128551483154,0.4861923158168793,0.6281480193138123,0.7110006809234619,0.6334289908409119,0.8970463871955872,0.5458687543869019,0.97803795337677,0.5910325050354004,0.08361072838306427,0.8809614777565002,0.5467399954795837,0.24230149388313293,0.6156551837921143,0.3580039441585541,0.4185853898525238
38,4.308519609868527,0.37186775808222594,1.5730667109787464,0.3121729005686939,0.77619530338794,0.8502132940292358,4.9065604867606325,0.5163529855864388,1.8041107076142222,0.41965397362932194,0.8132285280474301,0.8786851070784583,0.6288949847221375,0.3315092173218727,1.080316791087389,16384.0,0.52236740230117,0.5697223003494916,0.7827542114257813,0.8038372171336207,0.7152346654981375,0.6983529010723377,0.4199223385564983,0.4369524420775803,0.6454669495299459,0.6224067124533535,0.7883197218459099,0.7892470544415154,0.0554677159502171,0.05553433112800121,0.3387061066339239,0.33712287425256704,3.9137500743567943,3.9122774976814907,0.05769061874598265,0.057301701810210943,0.05379118762910366,0.05308735561557114,0.05778900906443596,0.057401906698942184,0.05382547527551651,0.0531209334731102,0.9408068854734302,0.826013739593327,0.617534375526011,0.7689238867908716,0.9412767979605444,0.8283716106943309,0.6207551718345417,0.7665846372766448,0.9512119889259338,0.8020595908164978,0.8772395253181458,0.5881587862968445,0.4754619598388672,0.6259939670562744,0.7121729850769043,0.6347559094429016,0.8952686190605164,0.5439304113388062,0.9774008393287659,0.6467820405960083,0.12135614454746246,0.8900030851364136,0.5925967693328857,0.25774237513542175,0.5918726921081543,0.3428936004638672,0.42210426926612854
39,4.3027772323787215,0.3711484478414059,1.5716764336079359,0.3102804966177791,0.7745597023144364,0.8491438725590705,4.9364502347748855,0.5179393682720626,1.81728901240626,0.4217419945107305,0.8155202431044555,0.8801302058356149,0.6245793104171753,0.3417077688500285,1.0753306460380554,31252.48,0.52236740230117,0.546024698892544,0.7827542114257813,0.8070801983913177,0.7154180051758885,0.7030562963978998,0.41978474693372847,0.43178899586200714,0.6457085121795535,0.6277987403529031,0.7876462945807725,0.7872959546047479,0.05559278654167429,0.0556515334174037,0.3400945701333572,0.3417918111123096,3.913245821893215,3.9123632796292234,0.05786193505860865,0.057494206288829446,0.05386145253665745,0.053153552282601595,0.0579402782022953,0.0575820654630661,0.05389728397130966,0.053186506032943726,0.9402955448627472,0.8256438004970551,0.6169429221749305,0.7677029107883573,0.9396574720373294,0.8299728595270899,0.6137205249276655,0.7658329619269065,0.9498062133789062,0.7950982451438904,0.8793625235557556,0.561992883682251,0.4798943102359772,0.60667484998703,0.7177788615226746,0.6398863196372986,0.8968716263771057,0.5346763134002686,0.9777357578277588,0.6356794834136963,0.1540057361125946,0.8851954340934753,0.5840690732002258,0.23084597289562225,0.587123692035675,0.3371579647064209,0.4131518602371216
40,4.297958924472332,0.3704953173920512,1.570611010529101,0.30865608987398446,0.7733817486092448,0.8480808055400848,4.946127140463279,0.5155081282842335,1.823329585819996,0.42047367945974096,0.8118643627084535,0.8789942895837606,0.6144898533821106,0.33950451713055374,1.0538787510991097,32768.0,0.52236740230117,0.563764577465398,0.7827542114257813,0.8065582425723522,0.7158093515038491,0.7054829800070213,0.41930982552468776,0.428821610552924,0.6461599047854543,0.6314266015743387,0.7869386816909537,0.7878402200862399,0.05570407334016636,0.055751167237758636,0.3430257746765079,0.3401602049385149,3.9136144056916238,3.913725519415193,0.058010040055960416,0.05766596077941358,0.05392434454523027,0.05321594798006117,0.05807414650917053,0.05773620307445526,0.05394750088453293,0.053246818482875824,0.9392848934978246,0.8250734842941165,0.616825184430927,0.7665711645409465,0.940189862192558,0.8282577891655156,0.6178114049393555,0.7651018240475302,0.9492855072021484,0.7900057435035706,0.8745699524879456,0.5821203589439392,0.4706539511680603,0.622785210609436,0.7019895911216736,0.6285763382911682,0.8963640928268433,0.5526632070541382,0.9777114391326904,0.6384231448173523,0.09447476267814636,0.8845834732055664,0.6141400337219238,0.1845734566450119,0.538284420967102,0.27939409017562866,0.3947080373764038
41,4.293640100359917,0.3697171159926802,1.569648958183825,0.3069913919363171,0.7721080165356398,0.8473507954552769,4.930833637420767,0.5190648836602131,1.815131099646902,0.4218578631874963,0.8114770473224189,0.8787135724070037,0.6247210502624512,0.3347990714199841,1.0298025597631932,32768.0,0.52236740230117,0.5534381624219453,0.7827542114257813,0.8086268232373769,0.7160373083129525,0.7017971275768844,0.4191396440938115,0.4329473569328562,0.6464507637172937,0.6267169668463063,0.7858619990386069,0.7845592024034174,0.055797617512289434,0.05584294442087412,0.34431212336544875,0.3494510070958502,3.913927888572216,3.913461798517575,0.05813412141986191,0.057809044299647214,0.05397742588073015,0.053269878448918465,0.05819990113377571,0.057876039296388626,0.053998347371816635,0.0532974898815155,0.938822437338531,0.8236952932178974,0.6170999809354544,0.7638302846625448,0.9369591633087309,0.8240349530586468,0.6163864204008591,0.7608562728454327,0.9502223134040833,0.7952301502227783,0.8750830292701721,0.599433958530426,0.48757845163345337,0.6129276752471924,0.7112500667572021,0.6426334381103516,0.8965261578559875,0.537325382232666,0.9772148728370667,0.649351179599762,0.07419464737176895,0.8796536326408386,0.529678463935852,0.2915283739566803,0.6392257213592529,0.2920961081981659,0.42854538559913635
